Created At,Currency,Side,Price Per Unit,Total Quantity,Total Amount,source
"6/20/21","USDT","SELL","1.00147997274069","24.966513","25.003462758670082","Spot"
"6/20/21","BNB","BUY","335.49397992096647","0.0741","24.860103912143614","Spot"
"6/20/21","BNB","SELL","335.49397992096647","0.0000741","0.024860103912143616","Spot"
"6/20/21","BNB","SELL","335.49397992096647","0.07406814","24.849415073943334","Spot"
"7/18/21","BNB","BUY","300.1746924146979","0.00007361","0.02209585910864591","Spot"
"7/18/21","BNB","BUY","300.1746924146979","0.00007316","0.0219607804970593","Spot"
"7/19/21","USDT","SELL","1.00061379491817","99.987576","100.04894786602894","Spot"
"7/19/21","DOGE","SELL","0.18142211599659","0.5757","0.10444471217923686","Spot"
"7/19/21","DOGE","BUY","0.18142211599659","575.7","104.44471217923687","Spot"
"7/19/21","USDT","SELL","1.00061379491817","499.99992","500.30681740998136","Spot"
"7/19/21","BUSD","BUY","1.00055075147263","499.8","500.07526558602046","Spot"
"7/19/21","SHIB","BUY","0.00000663508217","1779935","11.810014982258949","Spot"
"7/19/21","BUSD","SELL","1.00055075147263","10.9999983","11.006056565262652","Spot"
"7/19/21","SHIB","SELL","0.00000663508217","1779.94","0.0118100481576698","Spot"
"7/19/21","ETH","BUY","1892.0821540741574","0.05499","104.04559765253791","Spot"
"7/19/21","ETH","SELL","1892.0821540741574","0.00005499","0.10404559765253792","Spot"
"7/19/21","USDT","SELL","1.00061379491817","99.9960156","100.05739264621253","Spot"
"7/19/21","BUSD","SELL","1.00055075147263","10.995048","11.001103538877638","Spot"
"7/19/21","ADA","SELL","1.18083756921872","0.00981","0.011584016554035643","Spot"
"7/19/21","ADA","BUY","1.18083756921872","9.81","11.584016554035644","Spot"
"7/19/21","USDT","SELL","1.00061379491817","10.998628","11.005378901973241","Spot"
"7/19/21","TLM","SELL","0.19601958954001","0.06857","0.013441063254758486","Spot"
"7/19/21","TLM","BUY","0.19601958954001","68.57","13.441063254758484","Spot"
"7/19/21","DOCK","SELL","No Data Available.","0.166","NaN","Spot"
"7/19/21","BUSD","SELL","1.00055075147263","10.956","10.962034033134133","Spot"
"7/19/21","DOCK","BUY","No Data Available.","166","NaN","Spot"
"7/21/21","ETH","SELL","1782.0939784952277","0.00027817","0.4957250819980175","Spot"
"7/21/21","USDT","SELL","1.00033692490251","499.9994482","500.16791046533984","Spot"
"7/21/21","ETH","BUY","1782.0939784952277","0.27817","495.72508199801746","Spot"
"7/21/21","BUSD","SELL","1.00018383721954","99.989933","100.0083148712647","Spot"
"7/21/21","ADA","SELL","1.05299897311336","0.09337","0.09831851411959441","Spot"
"7/21/21","ADA","BUY","1.05299897311336","93.37","98.31851411959443","Spot"
"7/21/21","USDT","SELL","1.00033692490251","299.992812","300.09388704893684","Spot"
"7/21/21","BNB","BUY","263.7693947635007","1.0479","276.40394877267244","Spot"
"7/21/21","BNB","SELL","263.7693947635007","0.0010479","0.27640394877267244","Spot"
"7/21/21","DOGE","BUY","0.17018199033555","521.3","88.71587156192221","Spot"
"7/21/21","USDT","SELL","1.00033692490251","99.917571","99.95123571786822","Spot"
"7/21/21","DOGE","SELL","0.17018199033555","0.5213","0.08871587156192222","Spot"
"7/21/21","ADA","SELL","1.05299897311336","0.08607","0.0906316216158669","Spot"
"7/21/21","USDT","SELL","1.00033692490251","99.987519","100.02120728509131","Spot"
"7/21/21","ADA","BUY","1.05299897311336","86.07","90.63162161586689","Spot"
"7/22/21","USDT","SELL","1.00028687738032","50","50.014343869015995","Spot"
"7/22/21","SHIB","SELL","0.00000650228929","7812.5","0.050799135078125","Spot"
"7/22/21","SHIB","BUY","0.00000650228929","7812500","50.799135078125005","Spot"
"7/23/21","MATIC","BUY","No Data Available.","12.2","NaN","Spot"
"7/23/21","USDT","SELL","1.00014518214599","10.979878","10.981472082250747","Spot"
"7/23/21","MATIC","SELL","No Data Available.","0.0122","NaN","Spot"
"7/23/21","NFT","BUY","No Data Available.","4559.597997","NaN","Spot"
"7/23/21","NFT","BUY","No Data Available.","39713.00048","NaN","Spot"
"7/27/21","USDT","SELL","1.0001512331606","0.40846607","0.40852784361476396","Spot"
"7/27/21","ETH","SELL","2223.8730399835804","0.17847","396.8946214458696","Spot"
"7/27/21","USDT","BUY","1.0001512331606","408.4660737","408.52784731532347","Spot"
"7/29/21","BNB","BUY","312.8442570119871","0.00000528","0.0016518176770232921","Spot"
"8/5/21","BCHA","SELL","No Data Available.","0.0002438","NaN","Spot"
"8/5/21","XEC","BUY","0.00004996345333","243.8","0.012181089921854","Spot"
"8/7/21","BNB","BUY","341.84364327009854","0.00000517","0.0017673316357064094","Spot"
"8/7/21","BNB","BUY","341.84364327009854","0.00000703","0.0024031608121887925","Spot"
"8/7/21","BNB","BUY","341.84364327009854","0.00000196","0.000670013540809393","Spot"
"8/15/21","USDT","BUY","1.00066365267379","0.00875582","0.008761630823354223","Spot"
"8/15/21","BNB","BUY","409.46748759267257","0.00000456","0.001867171743422587","Spot"
"8/15/21","BUSD","BUY","0.99986403072432","0.00240846","0.0024081325234382956","Spot"
"8/15/21","BNB","BUY","409.46748759267257","0.00000213","0.0008721657485723926","Spot"
"8/17/21","USDT","BUY","1.00045342679339","0.00240054","0.0024016284691546043","Spot"
"8/19/21","USDT","SELL","1.00051643262591","500","500.25821631295497","Spot"
"8/19/21","USDT","BUY","1.00051643262591","99.992268","100.04390726953393","Spot"
"8/19/21","USDT","SELL","1.00051643262591","0.09999227","0.10004390927056679","Spot"
"8/19/21","ADA","SELL","2.12247105255791","46.37","98.41898270711029","Spot"
"8/24/21","USDT","SELL","1.00068953527739","0.2472857","0.24745621221374406","Spot"
"8/24/21","USDT","BUY","1.00068953527739","247.285695","247.45620721029638","Spot"
"8/24/21","BNB","SELL","499.4202615970616","0.5235","261.44650694606173","Spot"
"8/26/21","NFT","BUY","No Data Available.","4557.002906","NaN","Spot"
"8/26/21","NFT","BUY","No Data Available.","39713.00048","NaN","Spot"
"9/2/21","USDT","BUY","1.00036576875831","0.00480298","0.004804736780030788","Spot"
"9/2/21","USDT","BUY","1.00036576875831","0.00246228","0.0024631806250982116","Spot"
"9/5/21","ETH","SELL","3892.189695221299","0.0446","173.59166040686995","Spot"
"9/5/21","USDT","BUY","1.00045264411562","175.898386","175.97800536936995","Spot"
"9/5/21","USDT","SELL","1.00045264411562","0.17589839","0.17597800937118052","Spot"
"9/7/21","USDT","SELL","0.99983753639047","0.10888653","0.108868839901307","Spot"
"9/7/21","USDT","BUY","0.99983753639047","108.88653","108.868839901307","Spot"
"9/7/21","USDT","BUY","0.99983753639047","143.1726","143.1493396626182","Spot"
"9/7/21","USDT","SELL","0.99983753639047","0.1431726","0.14314933966261822","Spot"
"9/7/21","ETH","SELL","3916.776427220873","0.038","148.83750423439315","Spot"
"9/7/21","ETH","SELL","3916.776427220873","0.0289","113.19483874668322","Spot"
"9/7/21","USDT","SELL","0.99983753639047","0.17818011","0.17815116221618296","Spot"
"9/7/21","USDT","BUY","0.99983753639047","178.180112","178.15116421585802","Spot"
"9/7/21","BTT","SELL","No Data Available.","39316","NaN","Spot"
"9/7/21","USDT","BUY","0.99983753639047","226.84","226.80314675481424","Spot"
"9/7/21","USDT","SELL","0.99983753639047","0.22684","0.22680314675481422","Spot"
"9/7/21","ADA","SELL","2.83001692172077","85.6","242.2494484992979","Spot"
"9/9/21","ATM","BUY","14.86591413290494","0.000142","0.002110959806872502","Spot"
"9/9/21","ALICE","BUY","13.45432541755581","0.000158","0.002125783415973818","Spot"
"9/10/21","USDT","SELL","1.00008722060399","10.9999932","11.00095262605079","Spot"
"9/10/21","SHIB","BUY","0.00000740230444","1551480","11.484527292571201","Spot"
"9/10/21","SHIB","SELL","0.00000740230444","1551.48","0.011484527292571201","Spot"
"9/16/21","USDT","BUY","1.00046394836549","0.0022218","0.0022228308004784455","Spot"
"9/24/21","ETH","BUY","3149.6396570383263","7.6e-7","0.0023937261393491283","Spot"
"10/2/21","USDT","BUY","1.0000729856059647","0.00221208","0.0022122414499992425","Spot"
"10/4/21","BNB","BUY","429.36160831251146","0.00000446","0.001914952773073801","Spot"
"10/10/21","NFT","BUY","No Data Available.","4555.686872","NaN","Spot"
"10/11/21","NFT","BUY","No Data Available.","19856.63357","NaN","Spot"
"10/28/21","NFT","BUY","No Data Available.","19856.63357","NaN","Spot"
"10/29/21","NFT","BUY","No Data Available.","4553.882572","NaN","Spot"
"10/30/21","USDT","BUY","1.0000239269015356","0.02512759","0.02512819122537176","Spot"
"10/30/21","FTM","BUY","No Data Available.","0.009","NaN","Spot"
"10/30/21","USDT","BUY","1.0000239269015356","0.0027289","0.0027289652941216","Spot"
"10/30/21","USDT","BUY","1.0000239269015356","0.02128542","0.021285929294148485","Spot"
"10/30/21","ADA","BUY","2.014342424892425","0.01242","0.025018132917163916","Spot"
"10/30/21","USDT","BUY","1.0000239269015356","0.00395616","0.003956254658650779","Spot"
"10/30/21","USDT","BUY","1.0000239269015356","0.02018656","0.020187043001833462","Spot"
"10/30/21","ADA","BUY","2.014342424892425","0.01224","0.02465555128068328","Spot"
"10/30/21","ADA","BUY","2.014342424892425","0.01202","0.024212395947206946","Spot"
"11/2/21","USDT","SELL","1.0003851051742896","499","499.1921674819705","Spot"
"11/2/21","SHIB","BUY","0.000071766640456833","200.01","0.014354045757771168","Spot"
"11/2/21","SHIB","BUY","0.000071766640456833","80.04","0.005744201902164914","Spot"
"11/2/21","DOGE","BUY","0.27178046741252976","0.0386","0.010490726042123649","Spot"
"11/2/21","BNB","BUY","549.6912829547574","0.00001215","0.006678749087900303","Spot"
"11/2/21","BNB","BUY","549.6912829547574","0.0000074","0.004067715493865205","Spot"
"11/2/21","BNB","BUY","549.6912829547574","0.00000721","0.003963274150103801","Spot"
"11/2/21","BNB","BUY","549.6912829547574","0.0000077","0.004232622878751632","Spot"
"11/2/21","BNB","BUY","549.6912829547574","0.000008","0.0043975302636380595","Spot"
"11/2/21","BNB","BUY","549.6912829547574","0.0000075","0.00412268462216068","Spot"
"11/5/21","ADA","BUY","1.9800386911453167","0.05438","0.10767450402448232","Spot"
"11/5/21","ADA","BUY","1.9800386911453167","0.00852","0.0168699296485581","Spot"
"11/6/21","USDT","SELL","1.001565547037558","969","970.5170150793937","Spot"
"11/6/21","ADA","BUY","1.980580877993839","0.09626","0.19065071531568695","Spot"
"11/9/21","BCHSV","SELL","No Data Available.","0.000007","NaN","Spot"
"11/9/21","BUSD","BUY","0.999902964537756","0.00115449","0.001154377973529194","Spot"
"11/11/21","ADA","BUY","2.07866058226491","0.03924","0.08156664124807506","Spot"
"11/16/21","BNB","BUY","631.4557282798997","0.00000266","0.0016796722372245333","Spot"
"11/19/21","BVND","SELL","No Data Available.","117092.79","NaN","Spot"
"11/19/21","USDT","BUY","1.0008671198384462","5.1286642","5.13311136647255","Spot"
"11/22/21","BNB","BUY","582.7753637104885","0.00000386","0.002249512903922486","Spot"
"11/22/21","BNB","BUY","582.7753637104885","0.00000392","0.002284479425745115","Spot"
"11/22/21","BNB","BUY","582.7753637104885","0.0000039","0.002272823918470905","Spot"
"11/22/21","BNB","BUY","582.7753637104885","0.0000039","0.002272823918470905","Spot"
"11/22/21","BNB","BUY","582.7753637104885","0.0000027","0.001573493482018319","Spot"
"11/22/21","BNB","BUY","582.7753637104885","0.0000051","0.0029721543549234915","Spot"
"11/22/21","BNB","BUY","582.7753637104885","0.0000078","0.00454564783694181","Spot"
"11/22/21","BNB","BUY","582.7753637104885","0.00000589","0.0034325468922547773","Spot"
"11/22/21","BNB","BUY","582.7753637104885","0.00000266","0.0015501824674698994","Spot"
"11/29/21","BNB","BUY","615.3108891494732","0.00003041","0.018711604139035477","Spot"
"11/29/21","BNB","BUY","615.3108891494732","0.00003022","0.01859469507009708","Spot"
"12/1/21","BUSD","SELL","0.9998149948349395","100","99.98149948349395","Spot"
"12/1/21","USDT","BUY","1.0004910763629757","99.91","99.95906343942491","Spot"
"12/1/21","USDT","SELL","1.0004910763629757","10","10.004910763629757","Spot"
"12/1/21","SHIB","BUY","0.000046847995817227","90.51","0.004240212101417216","Spot"
"12/1/21","USDT","SELL","1.0004910763629757","11","11.005401839992732","Spot"
"12/1/21","BNB","BUY","620.9770056515624","0.00000546","0.003390534450857531","Spot"
"12/4/21","USDT","SELL","1.0007275385056547","85.8796","85.94208071585021","Spot"
"12/4/21","BUSD","BUY","1.000184758844073","86","86.01588926059028","Spot"
"12/4/21","BUSD","SELL","1.000184758844073","352","352.0650351131137","Spot"
"12/4/21","USDT","BUY","1.0007275385056547","351.472","351.72770941365945","Spot"
"12/4/21","USDT","SELL","1.0007275385056547","102","102.07420892757678","Spot"
"12/4/21","BNB","BUY","592.8305489229722","0.00000705","0.004179455369906954","Spot"
"12/4/21","BNB","BUY","592.8305489229722","0.00000557","0.003302066157500955","Spot"
"12/4/21","BNB","BUY","592.8305489229722","0.0000038","0.002252756085907294","Spot"
"12/4/21","BNB","BUY","592.8305489229722","0.00000553","0.0032783529355440363","Spot"
"12/4/21","BNB","BUY","592.8305489229722","0.0000054","0.00320128496418405","Spot"
"12/4/21","BNB","BUY","592.8305489229722","0.00000398","0.0023594655847134294","Spot"
"12/4/21","BNB","BUY","592.8305489229722","0.00000618","0.0036636927923439683","Spot"
"12/5/21","NFT","BUY","No Data Available.","4554.63621","NaN","Spot"
"12/6/21","NFT","BUY","No Data Available.","19856.63357","NaN","Spot"
"12/7/21","NFT","BUY","No Data Available.","7836.966804","NaN","Spot"
"12/29/21","BNB","BUY","534.4259627612857","0.0000169","0.00903179877066573","Spot"
"1/10/22","NFT","BUY","No Data Available.","4557.309464","NaN","Spot"
"1/10/22","PURSE","BUY","No Data Available.","13.97247187","NaN","Spot"
"1/11/22","NFT","BUY","No Data Available.","19856.63357","NaN","Spot"
"1/12/22","NFT","BUY","No Data Available.","7836.966804","NaN","Spot"
"1/18/22","BNB","BUY","475.3576273731589","0.00001597","0.007591461309149348","Spot"
"1/18/22","BNB","BUY","475.3576273731589","0.00000577","0.0027428135099431265","Spot"
"1/18/22","BNB","BUY","475.3576273731589","0.0000217","0.010315260513997547","Spot"
"1/19/22","BNB","BUY","471.3983586595769","0.00000335","0.0015791845015095827","Spot"
"1/24/22","BTT","BUY","No Data Available.","39316.52799","NaN","Spot"
"1/24/22","BTTC","BUY","No Data Available.","39316527.9","NaN","Spot"
"2/6/22","USDT","BUY","1.0006356706332928","72.558684","72.60480742460918","Spot"
"2/6/22","USDT","SELL","1.0006356706332928","0.07255868","0.07260480342206649","Spot"
"2/6/22","ONE","SELL","0.19860971288363116","359.7","71.43991372424213","Spot"
"2/6/22","USDT","SELL","1.0006356706332928","0.15110752","0.1512035746129337","Spot"
"2/6/22","USDT","BUY","1.0006356706332928","151.107522","151.20357661420505","Spot"
"2/6/22","ETH","SELL","3017.640449975757","0.0502","151.48555058878298","Spot"
"2/6/22","USDT","BUY","1.0006356706332928","127.6561","127.73724723393069","Spot"
"2/6/22","USDT","SELL","1.0006356706332928","0.1276561","0.12773724723393068","Spot"
"2/6/22","DOGE","SELL","0.14718109810245136","869","127.90037425103023","Spot"
"2/6/22","DOGE","SELL","0.14718109810245136","89","13.099117731118172","Spot"
"2/6/22","USDT","BUY","1.0006356706332928","13.0741","13.082410821426734","Spot"
"2/6/22","USDT","SELL","1.0006356706332928","0.0130741","0.013082410821426733","Spot"
"2/6/22","USDT","BUY","1.0006356706332928","194.6568827","194.78062036390074","Spot"
"2/6/22","SHIB","SELL","0.00002256561568867","8659114","195.39823872838204","Spot"
"2/6/22","USDT","SELL","1.0006356706332928","0.19465688","0.1947806176621844","Spot"
"2/6/22","USDT","SELL","1.0006356706332928","0.162876","0.1629795354900682","Spot"
"2/6/22","BNB","SELL","414.7709812920102","0.392","162.590224666468","Spot"
"2/6/22","USDT","BUY","1.0006356706332928","162.876","162.9795354900682","Spot"
"2/6/22","BIDR","BUY","No Data Available.","10483078.2","NaN","Spot"
"2/6/22","BIDR","SELL","No Data Available.","10483.08","NaN","Spot"
"2/6/22","USDT","SELL","1.0006356706332928","728.7","729.1632131904805","Spot"
"2/6/22","BIDR","SELL","No Data Available.","11797541.1","NaN","Spot"
"2/6/22","USDT","SELL","1.0006356706332928","0.8199","0.8204211863522367","Spot"
"2/6/22","USDT","BUY","1.0006356706332928","819.9","820.4211863522368","Spot"
"2/6/22","USDT","SELL","1.0006356706332928","1002","1002.6369419745595","Spot"
"2/6/22","USDT","SELL","1.0006356706332928","51","51.03241920229794","Spot"
"2/6/22","BNB","BUY","414.7709812920102","0.00000689","0.0028577720611019505","Spot"
"2/6/22","BNB","BUY","414.7709812920102","0.00000476","0.001974309870949969","Spot"
"2/6/22","BNB","BUY","414.7709812920102","0.00000594","0.0024637396288745405","Spot"
"2/6/22","ADA","SELL","1.127284565239708","85.8","96.72101569756695","Spot"
"2/6/22","USDT","SELL","1.0006356706332928","0.095238","0.09529853999977354","Spot"
"2/6/22","USDT","BUY","1.0006356706332928","95.238","95.29853999977354","Spot"
"2/7/22","USDT","BUY","1.0005257736488138","26.19","26.203770011862435","Spot"
"2/8/22","USDT","BUY","1.0006004647870654","37.83","37.85271558289468","Spot"
"2/8/22","USDT","BUY","1.0006004647870654","9.7","9.705824508434533","Spot"
"2/9/22","USDT","BUY","1.0006633729262586","18.43","18.442225963030946","Spot"
"2/9/22","NFT","BUY","No Data Available.","19856.63357","NaN","Spot"
"2/9/22","NFT","BUY","No Data Available.","7840.11983","NaN","Spot"
"2/9/22","NFT","BUY","No Data Available.","4559.348901","NaN","Spot"
"2/11/22","USDT","BUY","1.000658388422909","17.46","17.47149546186399","Spot"
"2/11/22","USDT","BUY","1.000658388422909","34.92","34.94299092372798","Spot"
"2/11/22","USDT","BUY","1.000658388422909","26.19","26.20724319279599","Spot"
"2/12/22","USDT","BUY","1.0008045425462475","18.43","18.444827719127343","Spot"
"2/13/22","USDT","BUY","1.0006735907089161","32.01","32.03156163859241","Spot"
"2/13/22","USDT","SELL","1.0006735907089161","10.9928","11.000204647944974","Spot"
"2/13/22","SLP","BUY","No Data Available.","364","NaN","Spot"
"2/13/22","SLP","SELL","No Data Available.","0.364","NaN","Spot"
"2/13/22","ADA","BUY","1.056782406715727","10.5","11.096215270515133","Spot"
"2/13/22","USDT","SELL","1.0006735907089161","10.983","10.990398046756027","Spot"
"2/13/22","ADA","SELL","1.056782406715727","0.0105","0.011096215270515134","Spot"
"2/13/22","USDT","SELL","1.0006735907089161","100","100.06735907089161","Spot"
"2/13/22","USDT","SELL","1.0006735907089161","201","201.13539173249214","Spot"
"2/14/22","USDT","BUY","1.0004518787174546","31.04","31.054026315389788","Spot"
"2/15/22","USDT","BUY","1.0004259911675084","31.04","31.05322276583946","Spot"
"2/16/22","USDT","BUY","1.0005465218350342","31.04","31.05696403775946","Spot"
"2/18/22","BNB","BUY","400.9065105439014","0.00000586","0.002349312151787262","Spot"
"3/13/22","NFT","BUY","No Data Available.","19856.41925","NaN","Spot"
"3/13/22","NFT","BUY","No Data Available.","4561.713306","NaN","Spot"
"3/14/22","NFT","BUY","No Data Available.","7841.176763","NaN","Spot"
"3/19/22","BNB","BUY","397.43667510729864","0.00000465","0.001848080539248939","Spot"
"3/23/22","EDG","BUY","No Data Available.","34.03660562","NaN","Spot"
"4/5/22","NFT","BUY","No Data Available.","4564.916525","NaN","Spot"
"4/5/22","NFT","BUY","No Data Available.","7842.596607","NaN","Spot"
"4/7/22","NFT","BUY","No Data Available.","19856.41925","NaN","Spot"
"4/11/22","BNB","BUY","418.133653683166","0.00000794","0.003319981210244338","Spot"
"5/12/22","BTC","BUY","29061.510302951076","4.4e-7","0.012787064533298474","Spot"
"5/14/22","BUSD","BUY","0.9992789420566995","19","18.98629989907729","Spot"
"5/14/22","USDT","SELL","0.998302758441733","19.0399","19.007584690454753","Spot"
"5/14/22","LUNA","SELL","No Data Available.","118.41469","NaN","Spot"
"5/14/22","BUSD","SELL","0.9992789420566995","19.77170078","19.75744423810002","Spot"
"5/14/22","LUNA","BUY","No Data Available.","118414.69","NaN","Spot"
"5/14/22","USDT","BUY","0.998302758441733","249","248.57738685199152","Spot"
"5/14/22","USDT","SELL","0.998302758441733","232.4872","232.09261306239486","Spot"
"5/14/22","BUSD","BUY","0.9992789420566995","232","231.8327145571543","Spot"
"5/14/22","LUNA","BUY","No Data Available.","1241903.53","NaN","Spot"
"5/14/22","LUNA","SELL","No Data Available.","1241.90353","NaN","Spot"
"5/14/22","BUSD","SELL","0.9992789420566995","229.0939442","228.92875419177255","Spot"
"5/14/22","USDT","BUY","0.998302758441733","349","348.40766269616483","Spot"
"5/14/22","BUSD","BUY","0.9992789420566995","330","329.76205087871085","Spot"
"5/14/22","USDT","SELL","0.998302758441733","330.726","330.1646780884006","Spot"
"5/14/22","BUSD","SELL","0.9992789420566995","218.2841112","218.12671570772298","Spot"
"5/14/22","BUSD","SELL","0.9992789420566995","17.26309481","17.2506471183613","Spot"
"5/14/22","LUNA","BUY","No Data Available.","1291621.96","NaN","Spot"
"5/14/22","LUNA","BUY","No Data Available.","102148.49","NaN","Spot"
"5/14/22","UFT","BUY","0.24741048887527717","47","11.628292977138027","Spot"
"5/14/22","UFT","SELL","0.24741048887527717","0.047","0.011628292977138027","Spot"
"5/14/22","BUSD","SELL","0.9992789420566995","10.8805","10.872654529047919","Spot"
"5/14/22","USDT","BUY","0.998302758441733","199","198.66224892990488","Spot"
"5/14/22","USDT","SELL","0.998302758441733","249.5478","249.1242571030659","Spot"
"5/14/22","BUSD","BUY","0.9992789420566995","249","248.8204565721182","Spot"
"5/14/22","BUSD","SELL","0.9992789420566995","229.9999995","229.83415617340142","Spot"
"5/14/22","LUNA","SELL","No Data Available.","851.85185","NaN","Spot"
"5/14/22","LUNA","BUY","No Data Available.","851851.85","NaN","Spot"
"5/14/22","ANC","BUY","No Data Available.","31.03","NaN","Spot"
"5/14/22","USDT","SELL","0.998302758441733","10.9982732","10.979606473655785","Spot"
"5/14/22","ANC","SELL","No Data Available.","0.03103","NaN","Spot"
"5/14/22","BUSD","SELL","0.9992789420566995","19.99598","19.981561739786923","Spot"
"5/14/22","OOKI","SELL","0.005054900551138886","3.838","0.019400708315271045","Spot"
"5/14/22","OOKI","BUY","0.005054900551138886","3838","19.400708315271043","Spot"
"5/14/22","BNB","BUY","289.3032447485825","0.14","40.50245426480155","Spot"
"5/14/22","USDT","SELL","0.998302758441733","39.956","39.88818501629789","Spot"
"5/14/22","BNB","SELL","289.3032447485825","0.00014","0.04050245426480154","Spot"
"5/14/22","LUNA","BUY","No Data Available.","185876.29","NaN","Spot"
"5/14/22","BUSD","SELL","0.9992789420566995","85.5830202","85.52130988347315","Spot"
"5/14/22","BNB","SELL","289.3032447485825","0.08","23.144259579886597","Spot"
"5/14/22","BUSD","SELL","0.9992789420566995","0.022352","0.022335882912851348","Spot"
"5/14/22","BUSD","BUY","0.9992789420566995","22.352","22.33588291285135","Spot"
"5/14/22","LUNA","BUY","No Data Available.","26083.1","NaN","Spot"
"5/14/22","LUNA","SELL","No Data Available.","26.0831","NaN","Spot"
"5/14/22","BUSD","SELL","0.9992789420566995","9.9999997","9.992789120783312","Spot"
"5/21/22","SHIB","SELL","0.000011630606701217","1061.99","0.012351588010625442","Spot"
"5/21/22","BUSD","SELL","0.9997794125518363","12.32964585","12.326926084885187","Spot"
"5/21/22","SHIB","BUY","0.000011630606701217","1061985","12.351529857591935","Spot"
"5/22/22","BNB","BUY","311.9598188913439","0.00000705","0.0021993167231839747","Spot"
"5/28/22","LUNA","BUY","No Data Available.","3815662.333","NaN","Spot"
"5/28/22","LUNC","BUY","0.000120183048973994","3815662.333","458.57793303516326","Spot"
"5/29/22","LUNA","BUY","No Data Available.","0.20994453","NaN","Spot"
"5/30/22","LUNA","BUY","No Data Available.","17.5138901","NaN","Spot"
"6/12/22","LUNC","SELL","0.000070142583127131","2355326","165.20864974649294","Spot"
"6/12/22","LUNC","SELL","0.000070142583127131","680267","47.71568459614402","Spot"
"6/12/22","LUNC","SELL","0.000070142583127131","676468","47.44921292284405","Spot"
"7/18/22","NFT","BUY","No Data Available.","4567.276744","NaN","Spot"
"7/19/22","NFT","BUY","No Data Available.","7843.188677","NaN","Spot"
"7/19/22","NFT","BUY","No Data Available.","19856.41925","NaN","Spot"
"8/2/22","NFT","BUY","No Data Available.","4719.532603","NaN","Spot"
"8/3/22","NFT","BUY","No Data Available.","7843.81208","NaN","Spot"
"8/4/22","NFT","BUY","No Data Available.","19856.41925","NaN","Spot"
"8/27/22","NFT","BUY","No Data Available.","5004.116191","NaN","Spot"
"8/29/22","NFT","BUY","No Data Available.","7843.81208","NaN","Spot"
"8/29/22","NFT","BUY","No Data Available.","19856.41925","NaN","Spot"
"9/4/22","BOND","BUY","6.581686586422034","0.00058","0.0038173782201247797","Spot"
"9/17/22","USDT","BUY","0.9999817370499064","0.00342176","0.003421697508567888","Spot"
"9/19/22","ETHW","BUY","No Data Available.","0.01677933","NaN","Spot"
"9/29/22","TUSD","BUY","0.9999683476504199","0.00070335","0.0007033277373199229","Spot"
"9/29/22","BUSD","BUY","0.9998419130679784","0.00070335","0.0007032388095563627","Spot"
"10/1/22","NFT","BUY","No Data Available.","5020.909618","NaN","Spot"
"10/2/22","NFT","BUY","No Data Available.","19856.41925","NaN","Spot"
"10/2/22","NFT","BUY","No Data Available.","7843.81208","NaN","Spot"
"11/21/22","NFT","BUY","No Data Available.","5024.620522","NaN","Spot"
"11/22/22","NFT","BUY","No Data Available.","19856.41925","NaN","Spot"
"11/22/22","NFT","BUY","No Data Available.","7843.81208","NaN","Spot"
"12/21/22","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"1/2/23","NFT","BUY","No Data Available.","19856.41925","NaN","Spot"
"1/2/23","NFT","BUY","No Data Available.","5026.915574","NaN","Spot"
"1/3/23","NFT","BUY","No Data Available.","7843.81208","NaN","Spot"
"1/18/23","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"1/21/23","NFT","BUY","No Data Available.","7843.81208","NaN","Spot"
"1/21/23","NFT","BUY","No Data Available.","19856.41925","NaN","Spot"
"1/22/23","NFT","BUY","No Data Available.","5029.184256","NaN","Spot"
"2/5/23","USDT","SELL","1.000093334803461","0.011","0.011001026682838071","Spot"
"2/5/23","USDT","BUY","1.000093334803461","11","11.001026682838072","Spot"
"2/5/23","IDRT","SELL","0.000066638514687832","165132","11.004151207431073","Spot"
"2/5/23","JASMY","SELL","0.005519839002250003","1.6542","0.009130917677521954","Spot"
"2/5/23","JASMY","BUY","0.005519839002250003","1654.2","9.130917677521955","Spot"
"2/5/23","USDT","SELL","1.000093334803461","10.3271706","10.32813448443826","Spot"
"2/16/23","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"3/7/23","NFT","BUY","No Data Available.","5035.245474","NaN","Spot"
"3/8/23","NFT","BUY","No Data Available.","19856.41925","NaN","Spot"
"3/9/23","NFT","BUY","No Data Available.","7843.81208","NaN","Spot"
"3/24/23","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"3/30/23","NFT","BUY","No Data Available.","5043.013118","NaN","Spot"
"3/31/23","NFT","BUY","No Data Available.","7843.81208","NaN","Spot"
"3/31/23","NFT","BUY","No Data Available.","19856.41925","NaN","Spot"
"4/20/23","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"5/22/23","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"6/23/23","LUNA","BUY","No Data Available.","1.72403278","NaN","Spot"
"7/3/23","USDT","SELL","1.0000485645682486","10.36642","10.366923440711584","Spot"
"7/3/23","XVG","SELL","No Data Available.","1.766","NaN","Spot"
"7/3/23","XVG","BUY","No Data Available.","1766","NaN","Spot"
